start,end,speaker
3254.97,3271.64,SPEAKER_05
3272.43,3296.46,SPEAKER_05
3296.58,3303.53,SPEAKER_05
3304.09,3306.54,SPEAKER_05
3306.79,3313.02,SPEAKER_05
3314.25,3315.04,SPEAKER_05
3315.63,3317.05,SPEAKER_05
3317.15,3319.98,SPEAKER_05
3320.31,3321.25,SPEAKER_05
3321.67,3323.71,SPEAKER_05
3323.97,3329.18,SPEAKER_05
3329.72,3330.5,SPEAKER_05
3330.99,3337.25,SPEAKER_05
3337.5,3339.07,SPEAKER_05
3339.68,3369.23,SPEAKER_05
3369.66,3373.97,SPEAKER_05
3373.97,3374.31,SPEAKER_10
3379.01,3384.26,SPEAKER_08
3384.26,3384.3,SPEAKER_10
3405.73,3408.98,SPEAKER_10
3414.57,3414.59,SPEAKER_10
3414.59,3414.6,SPEAKER_09
3414.6,3414.89,SPEAKER_00
3414.89,3414.94,SPEAKER_10
3415.29,3415.33,SPEAKER_09
3415.33,3416.73,SPEAKER_00
3416.8,3419.4,SPEAKER_00
3419.8,3421.99,SPEAKER_00
3422.15,3434.06,SPEAKER_00
3434.35,3466.73,SPEAKER_00
3467.15,3573.09,SPEAKER_00
3573.3,3661.87,SPEAKER_00
3665.65,3670.85,SPEAKER_08
3670.85,3670.87,SPEAKER_10
3677.65,3680.11,SPEAKER_10
3680.69,3681.62,SPEAKER_10
3682.56,3685.18,SPEAKER_10
3687.91,3688.67,SPEAKER_10
3688.7,3691.03,SPEAKER_10
3691.03,3692.97,SPEAKER_06
3694.04,3694.32,SPEAKER_06
3694.93,3696.36,SPEAKER_06
3696.79,3699.4,SPEAKER_06
3699.94,3700.36,SPEAKER_06
3700.7,3703.0,SPEAKER_06
3704.48,3706.56,SPEAKER_06
3706.86,3713.78,SPEAKER_06
3714.72,3716.73,SPEAKER_06
3716.87,3727.84,SPEAKER_06
3728.49,3748.17,SPEAKER_06
3748.37,3748.73,SPEAKER_10
3749.27,3750.48,SPEAKER_06
3752.41,3753.55,SPEAKER_06
3756.05,3756.29,SPEAKER_06
3757.2,3765.99,SPEAKER_06
3766.63,3768.03,SPEAKER_06
3769.01,3777.43,SPEAKER_06
3777.8,3783.42,SPEAKER_06
3783.76,3789.55,SPEAKER_06
3790.31,3794.54,SPEAKER_06
3794.88,3796.23,SPEAKER_06
3797.18,3804.15,SPEAKER_06
3804.53,3810.27,SPEAKER_06
3811.4,3824.28,SPEAKER_06
3825.41,3829.88,SPEAKER_06
3830.79,3833.29,SPEAKER_06
3833.73,3845.56,SPEAKER_06
3846.97,3848.37,SPEAKER_06
3849.24,3850.67,SPEAKER_06
3851.4,3855.29,SPEAKER_06
3856.66,3883.39,SPEAKER_06
3884.44,3898.53,SPEAKER_06
3898.95,3899.54,SPEAKER_06
3900.42,3902.43,SPEAKER_06
3902.97,3904.21,SPEAKER_06
3905.53,3919.38,SPEAKER_06
3920.16,3924.89,SPEAKER_06
3925.93,3929.05,SPEAKER_06
3926.56,3926.88,SPEAKER_00
3929.49,3930.15,SPEAKER_06
3930.47,3935.97,SPEAKER_06
3938.27,3946.98,SPEAKER_08
3947.01,3948.6,SPEAKER_08
3948.87,3948.97,SPEAKER_08
